match,row,kills,deaths,assists,damage,dmg_taken,healing,mvp,hero_id,hero_name,role
35,11,15,2,7,10286,22563,0,True,1011001,Hulk,1
35,12,11,3,21,4907,7051,14548,False,1025001,Cloak & Dagger,3
35,13,4,1,17,701,2806,17614,False,1023001,Rocket Raccoon,3
36,2,30,8,14,14362,14014,197,False,1041001,Winter Soldier,2
36,3,21,9,7,8981,24730,6779,False,1050001,Invisible Woman,3
36,4,18,10,5,10165,24589,0,False,1053001,Emma Frost,1
36,5,43,9,0,29200,14951,415,True,1030001,Moon Knight,2
36,6,12,5,41,6028,9901,16242,False,1020001,Mantis,3
36,7,21,8,40,7916,10959,25982,False,1025001,Cloak & Dagger,3
36,8,26,13,0,15828,11049,0,False,1043001,Star Lord,2
36,9,22,12,9,19821,9926,0,False,1032001,Squirrel Girl,2
36,10,24,9,19,19005,11882,0,False,1041001,Winter Soldier,2
36,11,14,6,32,7847,8258,27694,False,1025001,Cloak & Dagger,3
36,12,14,7,17,9298,9319,20478,False,1046001,Adam Warlock,3
36,13,19,9,2,14589,31210,0,True,1022001,Captain America,1
37,2,3,5,3,5682,1890,0,False,1014001,The Punisher,2
37,3,3,5,1,2199,6282,0,False,1027001,Groot,1
37,4,4,6,0,3482,3437,0,True,1029001,Magik,2
37,5,3,6,2,3948,3574,0,False,1041001,Winter Soldier,2
37,6,2,4,3,520,2735,2625,False,1047001,Jeff The Land Shark,3
37,7,0,0,0,0,0,0,False,,Desconocido,0
37,8,0,0,0,0,0,0,False,,Desconocido,0
37,9,2,2,0,1146,2096,0,False,1053001,Emma Frost,1
37,10,0,1,0,318,342,277,False,1020001,Mantis,3
37,11,9,4,26,1385,2397,8846,False,1025001,Cloak & Dagger,3
37,12,13,1,9,2589,6736,0,False,1018001,Doctor Strange,1
37,13,19,2,7,6086,1948,0,True,1017001,Human Torch,2
37,14,4,4,0,1728,1652,0,False,1026001,Black Panther,2
37,15,16,0,14,3316,7821,0,False,1053001,Emma Frost,1
37,16,14,3,19,3574,2765,0,False,1041001,Winter Soldier,2
38,2,11,1,6,2943,1215,0,False,1036001,Spider Man,2
38,3,14,4,8,6026,3712,0,True,1029001,Magik,2
38,4,13,2,10,5223,1977,0,False,1045001,Namor,2
38,5,6,1,6,2827,3929,0,False,1022001,Captain America,1
38,6,9,2,3,3366,2179,0,False,1048001,Psylocke,2
38,7,7,2,19,1482,3070,5002,False,1050001,Invisible Woman,3
38,8,3,5,5,2399,3477,3559,False,1046001,Adam Warlock,3
38,9,5,3,4,2390,5305,0,False,1053001,Emma Frost,1
38,10,4,4,6,2164,2799,3072,True,1020001,Mantis,3
38,11,1,4,4,1032,2987,4030,False,1031001,Luna Snow,3
38,12,5,5,2,3323,3526,0,False,1026001,Black Panther,2
38,13,4,3,4,3140,4470,0,False,1040001,Mister Fantastic,2
39,2,1,0,8,532,1480,4487,False,1023001,Rocket Raccoon,3
39,3,14,3,3,6765,3110,0,True,1026001,Black Panther,2
39,4,7,2,14,2918,4919,4818,False,1050001,Invisible Woman,3
39,5,10,1,6,5603,1701,0,False,1036001,Spider Man,2
39,6,3,3,4,4890,8813,0,False,1035001,Venom,1
39,7,0,1,0,0,250,0,False,1025001,Cloak & Dagger,3
39,8,3,1,2,1597,3675,0,False,1053001,Emma Frost,1
39,9,5,5,8,2836,4036,6607,True,1031001,Luna Snow,3
39,10,5,6,4,2133,3154,0,False,1030001,Moon Knight,2
39,11,6,0,4,5130,6224,724,False,1042001,Peni Parker,1
39,12,4,6,2,3506,2697,0,False,1029001,Magik,2
39,13,3,3,6,2254,3988,4521,False,1050001,Invisible Woman,3
39,14,5,2,5,4189,4414,0,False,1053001,Emma Frost,1
40,2,20,5,32,10583,12186,24616,False,1031001,Luna Snow,3
40,3,19,6,0,10989,15014,1443,False,1052001,Iron Fist,2
40,4,13,3,31,3080,5834,36992,False,1023001,Rocket Raccoon,3
40,5,35,3,10,22212,34737,0,False,1053001,Emma Frost,1
40,6,21,6,1,20244,26558,0,False,1014001,The Punisher,2
40,7,37,6,1,30364,13362,0,True,1038001,Scarlet Witch,2
40,8,11,11,2,15595,30274,0,False,1039001,Thor,1
40,9,12,8,0,18548,22002,0,False,1040001,Mister Fantastic,2
40,10,16,12,3,15156,35417,0,True,1037001,Magneto,1
40,11,11,6,16,12379,8288,28431,False,1025001,Cloak & Dagger,3
40,12,14,13,11,19012,8637,0,False,1015001,Storm,2
40,13,9,6,18,10098,15744,23180,False,1050001,Invisible Woman,3
41,2,23,11,3,19529,16830,0,False,1040001,Mister Fantastic,2
41,3,23,5,0,14833,39633,0,False,1037001,Magneto,1
41,4,24,5,21,13319,16809,20146,False,1050001,Invisible Woman,3
41,5,19,9,26,9582,9585,44917,True,1025001,Cloak & Dagger,3
41,6,19,8,1,12439,29391,0,False,1053001,Emma Frost,1
41,7,28,8,0,12443,7260,0,False,1043001,Star Lord,2
41,8,14,10,13,9276,18105,18537,False,1050001,Invisible Woman,3
41,9,21,6,29,9664,7640,32070,False,1025001,Cloak & Dagger,3
41,10,25,12,0,24086,7098,0,True,1034001,Iron Man,2
41,11,21,8,4,20356,28096,480,False,1042001,Peni Parker,1
41,12,27,9,2,14797,8146,0,False,1045001,Namor,2
41,13,18,9,5,16436,28161,0,False,1053001,Emma Frost,1
42,2,10,8,12,4676,4377,9831,False,1047001,Jeff The Land Shark,3
42,3,15,6,11,4377,6723,6920,False,1016001,Loki,3
42,4,19,4,0,10992,4833,0,True,1026001,Black Panther,2
42,5,12,10,3,6766,4450,0,False,1036001,Spider Man,2
42,6,19,9,0,10189,5316,0,False,1043001,Star Lord,2
42,7,9,8,2,9882,20332,0,False,1053001,Emma Frost,1
42,8,17,9,8,8072,4467,0,False,1021001,Hawkeye,2
42,9,17,6,5,5435,17877,0,False,1053001,Emma Frost,1
42,10,10,8,17,2785,4694,12610,False,1047001,Jeff The Land Shark,3
42,11,10,7,10,2920,8519,10202,False,1050001,Invisible Woman,3
42,12,21,6,5,10186,16889,1798,True,1042001,Peni Parker,1
42,13,19,8,0,8223,4363,0,False,1030001,Moon Knight,2
43,2,10,3,18,5655,8568,13310,False,1050001,Invisible Woman,3
43,3,14,3,27,4801,4494,18821,False,1025001,Cloak & Dagger,3
43,4,14,3,4,8599,5857,0,False,1036001,Spider Man,2
43,5,25,3,0,21605,5718,123,True,1030001,Moon Knight,2
43,6,12,3,3,10459,19488,0,False,1053001,Emma Frost,1
43,7,11,2,0,9196,16815,0,False,1022001,Captain America,1
43,8,7,4,0,5581,2280,0,False,1045001,Namor,2
43,9,3,6,3,10796,24845,0,False,1011001,Hulk,1
43,10,3,4,4,4409,11553,26722,False,1050001,Invisible Woman,3
43,11,10,5,0,13876,3578,0,True,1034001,Iron Man,2
43,12,4,9,0,5422,15112,0,False,1053001,Emma Frost,1
43,13,3,9,0,4399,12566,8902,False,1035001,Venom,1
43,14,0,1,0,2709,1705,0,False,1043001,Star Lord,2
44,2,17,2,1,7667,8514,0,False,1053001,Emma Frost,1
44,3,15,6,0,5874,3938,0,False,1043001,Star Lord,2
44,4,13,1,1,9082,21233,0,False,1035001,Venom,1
44,5,10,4,18,7007,4486,11234,False,1020001,Mantis,3
44,6,22,4,0,12161,3897,0,True,1030001,Moon Knight,2
44,7,3,2,15,918,3318,13425,False,1023001,Rocket Raccoon,3
44,8,8,2,0,9450,3761,0,False,1048001,Psylocke,2
44,9,0,6,2,1691,3477,11941,False,1025001,Cloak & Dagger,3
44,10,2,6,6,4816,5470,10064,False,1031001,Luna Snow,3
44,11,11,6,2,9059,14117,0,True,1053001,Emma Frost,1
44,12,5,5,1,10437,17789,0,False,1035001,Venom,1
44,13,8,6,1,7490,4141,0,False,1036001,Spider Man,2
45,2,2,10,1,3438,4461,2124,False,1031001,Luna Snow,3
45,3,2,5,3,2716,4544,2097,False,1050001,Invisible Woman,3
45,4,6,6,0,2409,2689,0,False,1014001,The Punisher,2
45,5,0,0,0,0,0,0,False,,Desconocido,0
45,6,2,7,1,3783,6844,0,False,1039001,Thor,1
45,7,1,5,0,3287,7537,33,False,1053001,Emma Frost,1
45,8,6,5,3,3256,3051,5117,True,1025001,Cloak & Dagger,3
45,9,16,1,2,6431,6803,0,False,1040001,Mister Fantastic,2
45,10,24,1,0,8603,3408,0,True,1021001,Hawkeye,2
45,11,12,0,20,2399,3433,4186,False,1050001,Invisible Woman,3
45,12,0,0,0,0,0,0,False,1036001,Spider Man,2
45,13,14,5,0,4873,3237,467,False,1017001,Human Torch,2
45,14,15,1,3,3513,4685,0,False,1053001,Emma Frost,1
45,15,7,0,17,1012,1051,4565,False,1023001,Rocket Raccoon,3
